Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Slavia Praha,4.94,0.55,4.39,3.99,0.52,3.47,0.94,0.03,0.91,4.94,0.55,4.39,2,1,1,-3.39,63.70,76.19,54.78,2.54,0.26,313,31,31,4,12.2,15.38,9.96,7,1,53,13,6,326.3,95.47,9.0,12.4,233.83,90.65,1,Slavia Praha 2-1 Sigma Olomouc,2026-04-25
Dukla Praha,0.45,1.31,-0.86,0.30,1.25,-0.95,0.15,0.06,0.09,0.45,1.31,-0.86,2,1,1,1.86,37.30,33.33,45.72,0.49,1.4,116,8,6,15,12.24,10.71,9.70,2,5,16,1,22,26.2,12.78,68.4,90.96,45.97,27.13,2,Slovácko 1-2 Dukla Praha,2026-04-25
Slovácko,1.31,0.45,0.86,1.25,0.30,0.95,0.06,0.15,-0.09,1.31,0.45,0.86,1,2,-1,-1.86,62.70,66.67,51.85,1.4,0.49,254,14,15,6,10.71,12.24,7.62,5,2,19,4,10,178.8,87.22,6.8,9.04,123.47,72.87,1,Slovácko 1-2 Dukla Praha,2026-04-25
Pardubice,1.31,1.26,0.05,1.29,1.23,0.06,0.02,0.03,-0.01,1.31,1.26,0.05,1,0,1,0.95,33.2,33.12,43.95,0.41,1.03,109,9,9,16,21.95,15.53,14.93,2,9,10,4,17,54.6,26.96,106.27,95.22,110.33,56.17,2,Viktoria Plzeň 0-1 Pardubice,2026-04-19
Viktoria Plzeň,1.26,1.31,-0.05,1.23,1.29,-0.06,0.03,0.02,0.01,1.26,1.31,-0.05,0,1,-1,-0.95,66.8,66.88,46.81,1.03,0.41,254,12,16,9,15.53,21.95,5.6,9,2,34,7,12,147.9,73.04,5.33,4.78,86.1,43.83,2,Viktoria Plzeň 0-1 Pardubice,2026-04-19
Slavia Praha,3.33,1.76,1.57,2.55,1.0,1.55,0.02,0.0,0.02,2.57,1.0,1.57,1,2,-1,-2.57,63.2,69.05,52.53,0.83,0.23,264,20,21,8,25.3,34.78,5.6,7,2,33,10,17,243.0,91.18,2.13,2.68,178.73,85.52,9,Hradec Králové 2-1 Slavia Praha,2026-04-19
Hradec Králové,1.76,3.33,-1.57,1.0,2.55,-1.55,0.0,0.02,-0.02,1.0,2.57,-1.57,2,1,1,2.57,36.8,30.95,48.03,0.23,0.83,133,6,8,21,34.78,25.3,15.24,2,7,9,2,12,23.5,8.82,77.27,97.32,30.27,14.48,2,Hradec Králové 2-1 Slavia Praha,2026-04-19
Slovácko,1.62,3.94,-2.32,0.76,2.81,-2.05,0.11,0.37,-0.26,0.86,3.18,-2.32,1,2,-1,1.32,44.5,50.79,46.01,0.49,1.09,144,11,10,22,20.41,20.18,10.82,5,6,11,4,14,78.3,39.41,76.67,84.19,108.53,51.61,0,Sigma Olomouc 2-1 Slovácko,2026-04-19
Sigma Olomouc,3.94,1.62,2.32,2.81,0.76,2.05,0.37,0.11,0.26,3.18,0.86,2.32,2,1,1,-1.32,55.5,49.21,41.38,1.09,0.49,135,13,22,10,20.18,20.41,6.85,6,5,17,6,15,120.4,60.59,14.4,15.81,101.77,48.39,0,Sigma Olomouc 2-1 Slovácko,2026-04-19
Jablonec,0.76,2.07,-1.31,0.51,2.04,-1.53,0.25,0.03,0.22,0.76,2.07,-1.31,1,3,-2,-0.69,35.4,33.99,41.09,0.37,0.87,113,6,7,14,18.92,16.09,15.55,5,4,13,5,12,21.4,13.01,126.53,90.25,41.3,25.58,0,Sparta Praha 3-1 Jablonec,2026-04-18
Sparta Praha,2.07,0.76,1.31,2.04,0.51,1.53,0.03,0.25,-0.22,2.07,0.76,1.31,3,1,2,0.69,64.6,66.01,48.37,0.87,0.37,273,15,14,7,16.09,18.92,12.17,4,5,22,6,9,143.1,86.99,13.67,9.75,120.17,74.42,1,Sparta Praha 3-1 Jablonec,2026-04-18
Mladá Boleslav,0.27,1.13,-0.86,0.25,1.1,-0.85,0.02,0.03,-0.01,0.27,1.13,-0.86,0,0,0,0.86,59.2,53.5,41.74,0.36,0.61,182,2,4,16,11.11,26.23,6.55,3,9,7,2,20,66.2,45.19,6.27,7.11,34.73,21.81,0,Slovan Liberec 0-0 Mladá Boleslav,2026-04-18
Slovan Liberec,1.13,0.27,0.86,1.1,0.25,0.85,0.03,0.02,0.01,1.13,0.27,0.86,0,0,0,-0.86,40.8,46.5,45.98,0.61,0.36,138,10,16,4,26.23,11.11,9.04,9,3,17,5,20,80.3,54.81,81.93,92.89,124.5,78.19,3,Slovan Liberec 0-0 Mladá Boleslav,2026-04-18
Karviná,1.94,1.91,0.03,1.36,1.86,-0.5,0.58,0.04,0.54,1.94,1.91,0.03,2,1,1,0.97,56.3,46.64,43.76,0.68,1.64,169,11,16,15,23.53,9.15,7.26,2,2,16,7,12,75.6,41.79,10.0,12.01,68.2,34.98,0,Dukla Praha 1-2 Karviná,2026-04-18
Dukla Praha,1.91,1.94,-0.03,1.86,1.36,0.5,0.04,0.58,-0.54,1.91,1.94,-0.03,1,2,-1,-0.97,43.7,53.36,51.32,1.64,0.68,185,19,15,16,9.15,23.53,9.89,2,2,18,3,17,105.3,58.21,73.27,87.99,126.77,65.02,1,Dukla Praha 1-2 Karviná,2026-04-18
