Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Panserraikos,1.28,1.62,-0.34,1.28,1.41,-0.13,0.0,0.22,-0.22,1.28,1.62,-0.34,3,2,1,1.34,29.9,28.14,39.64,0.52,0.43,64,6,6,11,11.54,25.58,20.44,3,3,3,0,15,12.2,8.37,152.47,94.7,121.1,77.49,1,Panaitolikos 2-3 Panserraikos,2026-04-18
Panaitolikos,1.62,1.28,0.34,1.41,1.28,0.13,0.22,0.0,0.22,1.62,1.28,0.34,2,3,-1,-1.34,70.1,71.86,46.33,0.43,0.52,255,12,11,6,25.58,11.54,8.13,3,3,25,2,12,133.5,91.63,8.53,5.3,35.17,22.51,0,Panaitolikos 2-3 Panserraikos,2026-04-18
Volos NFC,0.53,2.31,-1.78,0.37,2.25,-1.88,0.15,0.06,0.09,0.53,2.31,-1.78,2,3,-1,0.78,43.7,31.91,43.05,0.4,0.6,110,7,11,22,27.5,36.67,10.52,3,11,18,5,16,29.2,13.08,36.27,50.75,26.43,11.15,1,Aris 3-2 Volos NFC,2026-04-18
Aris,2.31,0.53,1.78,2.25,0.37,1.88,0.06,0.15,-0.09,2.31,0.53,1.78,3,2,1,-0.78,56.3,68.09,53.16,0.6,0.4,230,13,22,11,36.67,27.5,7.31,11,3,30,4,8,194.0,86.92,35.2,49.25,210.67,88.85,1,Aris 3-2 Volos NFC,2026-04-18
Levadiakos,0.92,1.86,-0.94,0.92,1.67,-0.75,0.0,0.19,-0.19,0.92,1.86,-0.94,0,2,-2,-1.06,56.7,62.5,47.59,0.4,0.83,205,10,12,14,30.0,16.87,8.54,3,5,17,1,17,94.1,63.62,32.07,37.14,81.63,50.12,1,OFI 2-0 Levadiakos,2026-04-18
OFI,1.86,0.92,0.94,1.67,0.92,0.75,0.19,0.0,0.19,1.86,0.92,0.94,2,0,2,1.06,43.3,37.5,39.34,0.83,0.4,102,16,14,12,16.87,30.0,10.86,5,3,13,3,14,53.8,36.38,54.27,62.86,81.23,49.88,2,OFI 2-0 Levadiakos,2026-04-18
Larissa,2.46,2.1,0.36,2.46,1.88,0.58,0.0,0.22,-0.22,2.46,2.1,0.36,2,3,-1,-1.36,51.3,58.64,50.77,1.7,0.47,226,21,18,10,10.59,21.28,12.0,6,4,33,4,13,147.4,69.73,62.4,60.62,109.0,52.37,0,Atromitos 3-2 Larissa,2026-04-18
Atromitos,2.1,2.46,-0.36,1.88,2.46,-0.58,0.22,0.0,0.22,2.1,2.46,-0.36,3,2,1,1.36,48.7,41.36,47.16,0.47,1.7,202,7,10,18,21.28,10.59,13.0,4,6,8,2,8,64.0,30.27,40.53,39.38,99.12,47.63,0,Atromitos 3-2 Larissa,2026-04-18
Asteras Tripolis,0.23,0.56,-0.33,0.06,0.54,-0.48,0.17,0.03,0.14,0.23,0.56,-0.33,0,0,0,0.33,39.6,37.91,44.79,0.18,0.51,129,4,3,13,16.67,25.49,18.8,1,5,12,1,11,46.5,26.69,85.6,80.55,70.5,44.83,1,Kifisia 0-0 Asteras Tripolis,2026-04-18
Kifisia,0.56,0.23,0.33,0.54,0.06,0.48,0.03,0.17,-0.14,0.56,0.23,0.33,0,0,0,-0.33,60.4,62.09,49.67,0.51,0.18,252,9,13,3,25.49,16.67,7.59,5,1,19,4,10,127.7,73.31,20.67,19.45,86.77,55.17,3,Kifisia 0-0 Asteras Tripolis,2026-04-18
Kifisia,0.26,1.29,-1.03,0.25,1.26,-1.01,0.01,0.02,-0.01,0.26,1.29,-1.03,0,0,0,1.03,38.6,41.41,41.87,0.42,0.45,130,5,6,12,14.29,26.67,11.24,3,4,8,2,20,40.7,26.53,85.4,84.83,70.83,49.35,0,Atromitos 0-0 Kifisia,2026-04-08
Atromitos,1.29,0.26,1.03,1.26,0.25,1.01,0.02,0.01,0.01,1.29,0.26,1.03,0,0,0,-1.03,61.4,58.59,46.3,0.45,0.42,225,8,12,6,26.67,14.29,8.14,4,3,21,4,15,112.7,73.47,15.27,15.17,72.7,50.65,0,Atromitos 0-0 Kifisia,2026-04-08
Asteras Tripolis,0.42,0.84,-0.42,0.38,0.78,-0.4,0.04,0.06,-0.02,0.42,0.84,-0.42,0,0,0,0.42,53.3,49.04,46.23,0.58,0.33,188,10,4,10,6.9,30.3,15.61,2,2,18,4,12,79.8,59.51,56.93,50.44,81.1,59.76,2,Panserraikos 0-0 Asteras Tripolis,2026-04-08
Panserraikos,0.84,0.42,0.42,0.78,0.38,0.4,0.06,0.04,0.02,0.84,0.42,0.42,0,0,0,-0.42,46.7,50.96,46.07,0.33,0.58,182,7,10,4,30.3,6.9,12.48,2,2,14,6,16,54.3,40.49,55.93,49.56,54.6,40.24,5,Panserraikos 0-0 Asteras Tripolis,2026-04-08
Panaitolikos,1.08,1.57,-0.49,1.08,1.51,-0.43,0.0,0.06,-0.06,1.08,1.57,-0.49,2,1,1,1.49,48.1,48.36,50.04,0.65,0.38,204,10,8,13,12.31,34.21,10.68,1,4,6,1,16,82.4,45.8,67.47,56.29,91.73,62.91,0,Larissa 1-2 Panaitolikos,2026-04-08
