Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Ceará,0.74,1.15,-0.41,0.49,0.57,-0.08,0.25,0.58,-0.33,0.74,1.15,-0.41,0,0,0,0.41,48.8,44.97,47.83,0.34,0.37,163,7,13,18,38.24,48.65,8.94,1,4,13,4,10,83.5,42.6,29.4,40.79,97.77,41.11,4,Londrina 0-0 Ceará,2026-04-19
Londrina,1.15,0.74,0.41,0.57,0.49,0.08,0.58,0.25,0.33,1.15,0.74,0.41,0,0,0,-0.41,51.2,55.03,49.54,0.37,0.34,187,10,18,13,48.65,38.24,9.6,4,1,33,14,18,112.5,57.4,42.67,59.21,140.03,58.89,2,Londrina 0-0 Ceará,2026-04-19
Atlético Goianiense,1.35,1.24,0.11,0.39,1.11,-0.72,0.2,0.13,0.07,0.59,1.24,-0.65,1,1,0,-0.11,45.7,42.96,45.36,0.17,0.63,130,6,10,12,58.82,19.05,9.35,0,12,17,5,14,58.9,35.57,43.8,55.35,58.4,35.58,4,Botafogo SP 1-1 Atlético Goianiense,2026-04-19
Botafogo SP,1.24,1.35,-0.11,1.11,0.39,0.72,0.13,0.2,-0.07,1.24,0.59,0.65,1,1,0,0.11,54.3,57.04,51.46,0.63,0.17,211,17,12,10,19.05,58.82,6.97,12,0,19,7,14,106.7,64.43,35.33,44.65,105.73,64.42,2,Botafogo SP 1-1 Atlético Goianiense,2026-04-19
Juventude,1.34,1.35,-0.01,1.34,1.09,0.25,0.0,0.26,-0.26,1.34,1.35,-0.01,1,0,1,1.01,42.6,31.4,36.04,0.79,0.83,101,10,8,16,10.13,19.28,10.54,3,4,8,2,19,33.8,18.89,55.93,65.65,47.43,31.27,0,CRB 0-1 Juventude,2026-04-18
CRB,1.35,1.34,0.01,1.09,1.34,-0.25,0.26,0.0,0.26,1.35,1.34,0.01,0,1,-1,-1.01,57.4,68.6,51.28,0.83,0.79,282,10,16,8,19.28,10.13,8.95,4,3,30,5,15,145.1,81.11,29.27,34.35,104.27,68.73,3,CRB 0-1 Juventude,2026-04-18
Ponte Preta,3.17,0.56,2.61,1.62,0.4,1.22,0.03,0.15,-0.12,1.65,0.56,1.09,2,1,1,-1.61,39.3,42.46,43.33,0.44,0.52,129,5,12,12,27.27,23.08,10.49,3,5,11,4,16,71.3,46.45,79.07,72.28,112.23,64.67,1,Avaí 1-2 Ponte Preta,2026-04-18
Avaí,0.56,3.17,-2.61,0.4,1.62,-1.22,0.15,0.03,0.12,0.56,1.65,-1.09,1,2,-1,1.61,60.7,57.54,48.09,0.52,0.44,230,10,12,12,23.08,27.27,7.77,5,3,18,5,16,82.2,53.55,30.33,27.72,61.3,35.33,2,Avaí 1-2 Ponte Preta,2026-04-18
Operário PR,0.98,0.91,0.07,0.6,0.82,-0.22,0.38,0.08,0.3,0.98,0.91,0.07,1,2,-1,-1.07,55.1,56.25,44.8,0.35,0.52,163,6,7,10,20.0,19.23,8.73,5,5,18,6,7,79.5,51.56,33.0,35.21,69.23,38.81,2,Vila Nova 2-1 Operário PR,2026-04-18
Vila Nova,0.91,0.98,-0.07,0.82,0.6,0.22,0.08,0.38,-0.3,0.91,0.98,-0.07,2,1,1,1.07,44.9,43.75,44.35,0.52,0.35,123,7,10,7,19.23,20.0,8.69,5,5,14,3,22,74.7,48.44,60.73,64.79,109.17,61.19,0,Vila Nova 2-1 Operário PR,2026-04-18
São Bernardo,1.64,2.01,-0.37,0.64,1.18,-0.54,1.0,0.07,0.93,1.64,1.25,0.39,3,0,3,3.37,39.2,21.54,38.33,0.26,0.86,86,5,11,18,42.31,20.93,10.16,4,8,7,2,16,18.1,9.17,58.6,69.6,40.73,25.43,0,Náutico 0-3 São Bernardo,2026-04-18
