Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Kaizer Chiefs,0.84,0.66,0.18,0.61,0.37,0.24,0.24,0.28,-0.04,0.84,0.66,0.18,0,0,0,-0.18,53.9,46.26,45.12,0.72,0.43,187,9,14,16,19.44,37.21,12.33,1,5,16,5,11,66.0,48.57,34.6,35.99,57.17,39.38,0,Polokwane City 0-0 Kaizer Chiefs,2026-04-18
Polokwane City,0.66,0.84,-0.18,0.37,0.61,-0.24,0.28,0.24,0.04,0.66,0.84,-0.18,0,0,0,0.18,46.1,53.74,46.58,0.43,0.72,164,14,16,14,37.21,19.44,12.48,5,1,27,7,13,69.9,51.43,61.53,64.01,88.0,60.62,4,Polokwane City 0-0 Kaizer Chiefs,2026-04-18
AmaZulu,0.13,3.94,-3.81,0.13,3.13,-3.0,0.0,0.04,-0.04,0.13,3.18,-3.05,0,3,-3,0.81,37.2,41.06,45.02,0.46,1.32,163,6,4,28,8.7,21.21,21.56,6,7,11,2,8,35.8,16.63,114.0,87.16,26.02,10.64,1,Orlando Pirates 3-0 AmaZulu,2026-04-18
Orlando Pirates,3.94,0.13,3.81,3.13,0.13,3.0,0.04,0.0,0.04,3.18,0.13,3.05,3,0,3,-0.81,62.8,58.94,45.78,1.32,0.46,275,15,28,4,21.21,8.7,8.86,7,6,18,10,10,179.5,83.37,16.8,12.84,218.59,89.36,0,Orlando Pirates 3-0 AmaZulu,2026-04-18
Golden Arrows,2.47,0.71,1.76,2.27,0.65,1.62,0.2,0.07,0.13,2.47,0.71,1.76,2,1,1,-0.76,59.1,60.07,48.32,1.55,0.74,223,24,19,14,12.26,18.92,9.17,4,5,18,5,11,108.2,75.82,15.73,14.18,57.63,51.72,3,Orbit College 1-2 Golden Arrows,2026-04-18
Orbit College,0.71,2.47,-1.76,0.65,2.27,-1.62,0.07,0.2,-0.13,0.71,2.47,-1.76,1,2,-1,0.76,40.9,39.93,44.81,0.74,1.55,135,16,14,19,18.92,12.26,14.92,5,4,12,4,9,34.5,24.18,95.2,85.82,53.8,48.28,0,Orbit College 1-2 Golden Arrows,2026-04-18
Siwelele,0.84,0.33,0.51,0.74,0.33,0.41,0.09,0.0,0.09,0.84,0.33,0.51,0,0,0,-0.51,44.8,59.6,52.88,0.59,0.3,212,8,9,10,15.25,33.33,11.09,7,3,31,8,13,78.5,65.04,87.27,89.78,128.8,89.46,2,Marumo Gallants 0-0 Siwelele,2026-04-18
Marumo Gallants,0.33,0.84,-0.51,0.33,0.74,-0.41,0.0,0.09,-0.09,0.33,0.84,-0.51,0,0,0,0.51,55.2,40.4,41.61,0.3,0.59,147,6,10,9,33.33,15.25,8.3,3,7,15,1,16,42.2,34.96,9.93,10.22,15.17,10.54,0,Marumo Gallants 0-0 Siwelele,2026-04-18
Sekhukhune United,1.78,3.52,-1.74,1.73,3.38,-1.65,0.06,0.13,-0.07,1.78,3.52,-1.74,1,3,-2,-0.26,60.0,51.95,44.73,0.81,0.7,215,10,11,16,13.58,22.86,11.21,3,6,27,5,8,93.2,47.02,11.07,11.99,52.93,20.72,1,Stellenbosch 3-1 Sekhukhune United,2026-04-17
Stellenbosch,3.52,1.78,1.74,3.38,1.73,1.65,0.13,0.06,0.07,3.52,1.78,1.74,3,1,2,0.26,40.0,48.05,47.31,0.7,0.81,157,12,16,11,22.86,13.58,14.6,6,3,16,5,18,105.0,52.98,81.27,88.01,202.57,79.28,2,Stellenbosch 3-1 Sekhukhune United,2026-04-17
Kaizer Chiefs,1.91,0.59,1.32,1.34,0.54,0.8,0.57,0.05,0.52,1.91,0.59,1.32,4,1,3,1.68,56.7,50.38,45.53,0.89,0.32,199,13,12,5,13.48,15.62,6.78,7,3,7,4,17,87.1,53.93,24.8,21.64,85.57,55.41,3,Magesi 1-4 Kaizer Chiefs,2026-04-15
Magesi,0.59,1.91,-1.32,0.54,1.34,-0.8,0.05,0.57,-0.52,0.59,1.91,-1.32,1,4,-3,-1.68,43.3,49.62,48.96,0.32,0.89,173,5,5,12,15.62,13.48,8.65,3,7,15,2,14,74.4,46.07,89.8,78.36,68.87,44.59,1,Magesi 1-4 Kaizer Chiefs,2026-04-15
Orbit College,1.67,1.37,0.3,0.85,0.62,0.23,0.05,0.75,-0.7,0.91,1.37,-0.46,0,0,0,-0.3,45.9,39.11,43.68,0.6,0.64,131,7,13,13,21.67,20.31,9.97,5,12,13,5,15,39.2,26.45,55.13,58.77,60.03,34.62,1,Marumo Gallants 0-0 Orbit College,2026-04-12
Marumo Gallants,1.37,1.67,-0.3,0.62,0.85,-0.23,0.75,0.05,0.7,1.37,0.91,0.46,0,0,0,0.3,54.1,60.89,47.59,0.64,0.6,180,7,13,13,20.31,21.67,8.78,12,5,17,5,8,109.0,73.55,38.67,41.23,113.37,65.38,0,Marumo Gallants 0-0 Orbit College,2026-04-12
TS Galaxy,0.33,1.62,-1.29,0.33,1.43,-1.1,0.0,0.19,-0.19,0.33,1.62,-1.29,0,2,-2,-0.71,42.9,45.86,44.19,0.45,1.1,134,9,9,15,20.0,13.64,10.52,1,4,18,3,18,56.8,30.79,50.47,61.44,46.1,25.62,6,Kaizer Chiefs 2-0 TS Galaxy,2026-04-12
Kaizer Chiefs,1.62,0.33,1.29,1.43,0.33,1.1,0.19,0.0,0.19,1.62,0.33,1.29,2,0,2,0.71,57.1,54.14,47.19,1.1,0.45,204,20,15,9,13.64,20.0,7.97,4,1,10,4,12,127.7,69.21,31.67,38.56,133.83,74.38,3,Kaizer Chiefs 2-0 TS Galaxy,2026-04-12
Polokwane City,1.9,0.63,1.27,1.04,0.63,0.41,0.1,0.0,0.1,1.14,0.63,0.51,1,1,0,-1.27,47.4,54.13,49.8,0.78,0.55,191,21,15,9,19.23,16.36,10.31,7,4,34,7,13,126.9,61.13,70.67,78.7,147.8,70.93,3,Chippa United 1-1 Polokwane City,2026-04-11
Chippa United,0.63,1.9,-1.27,0.63,1.04,-0.41,0.0,0.1,-0.1,0.63,1.14,-0.51,1,1,0,1.27,52.6,45.87,45.85,0.55,0.78,198,13,9,15,16.36,19.23,10.52,4,7,13,3,8,80.7,38.87,19.13,21.3,60.57,29.07,1,Chippa United 1-1 Polokwane City,2026-04-11
Magesi,0.68,1.07,-0.39,0.67,0.94,-0.27,0.01,0.12,-0.11,0.68,1.07,-0.39,0,1,-1,-0.61,39.7,47.26,48.64,0.36,0.69,132,4,13,10,36.11,14.49,13.18,3,2,12,4,9,47.0,43.28,68.87,92.48,92.57,67.83,1,Sekhukhune United 1-0 Magesi,2026-04-11
Sekhukhune United,1.07,0.68,0.39,0.94,0.67,0.27,0.12,0.01,0.11,1.07,0.68,0.39,1,0,1,0.61,60.3,52.74,42.34,0.69,0.36,141,9,10,13,14.49,36.11,9.24,2,3,16,8,15,61.6,56.72,5.6,7.52,43.9,32.17,0,Sekhukhune United 1-0 Magesi,2026-04-11
AmaZulu,0.92,0.43,0.49,0.9,0.29,0.61,0.02,0.14,-0.12,0.92,0.43,0.49,1,1,0,-0.49,46.6,42.39,41.31,0.58,0.69,131,4,5,6,8.62,8.7,16.91,3,3,16,3,9,44.3,34.5,37.73,49.69,38.43,29.53,0,Siwelele 1-1 AmaZulu,2026-04-11
Siwelele,0.43,0.92,-0.49,0.29,0.9,-0.61,0.14,0.02,0.12,0.43,0.92,-0.49,1,1,0,0.49,53.4,57.61,44.19,0.69,0.58,178,7,6,5,8.7,8.62,14.29,3,3,22,3,9,84.1,65.5,38.2,50.31,91.7,70.47,0,Siwelele 1-1 AmaZulu,2026-04-11
Durban City,1.54,1.63,-0.09,1.38,1.63,-0.25,0.16,0.0,0.16,1.54,1.63,-0.09,0,1,-1,-0.91,57.5,56.37,48.66,0.99,0.92,233,12,11,10,11.11,10.87,8.23,4,13,34,7,11,82.7,55.17,30.33,29.0,61.97,36.81,1,Golden Arrows 1-0 Durban City,2026-04-11
Golden Arrows,1.63,1.54,0.09,1.63,1.38,0.25,0.0,0.16,-0.16,1.63,1.54,0.09,1,0,1,0.91,42.5,43.63,46.28,0.92,0.99,162,13,10,11,10.87,11.11,8.62,13,4,14,5,14,67.2,44.83,74.27,71.0,106.4,63.19,2,Golden Arrows 1-0 Durban City,2026-04-11
