Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Olympique Marseille,2.47,2.01,0.46,1.63,2.01,-0.38,0.08,0.0,0.08,1.71,2.01,-0.3,4,2,2,1.54,44.4,50.44,45.1,0.92,0.91,152,15,19,9,20.65,9.89,14.03,3,3,16,6,10,91.8,67.75,90.6,87.79,187.37,94.47,0,Strasbourg 2-4 Olympique Marseille,2026-02-08
Strasbourg,2.01,2.47,-0.46,2.01,1.63,0.38,0.0,0.08,-0.08,2.01,1.71,0.3,2,4,-2,-1.54,55.6,49.56,41.99,0.91,0.92,161,9,9,19,9.89,20.65,11.29,3,3,14,1,10,43.7,32.25,12.6,12.21,10.97,5.53,0,Strasbourg 2-4 Olympique Marseille,2026-02-08
Saint-Étienne,0.01,3.78,-3.77,0.01,2.73,-2.72,0.0,0.29,-0.29,0.01,3.02,-3.01,0,4,-4,-0.23,21.2,11.25,38.13,0.13,2.51,56,0,1,19,7.69,7.57,33.4,1,3,3,1,7,0.6,0.12,168.4,99.72,1.53,0.3,0,OL Lyonnes 4-0 Saint-Étienne,2026-02-08
OL Lyonnes,3.78,0.01,3.77,2.73,0.01,2.72,0.29,0.0,0.29,3.02,0.01,3.01,4,0,4,0.23,78.8,88.75,58.68,2.51,0.13,578,26,19,1,7.57,7.69,9.27,3,1,34,6,7,491.6,99.88,0.47,0.28,508.89,99.7,0,OL Lyonnes 4-0 Saint-Étienne,2026-02-08
PSG,2.14,0.61,1.53,1.34,0.5,0.84,0.04,0.11,-0.07,1.38,0.61,0.77,3,0,3,1.47,41.5,33.46,42.81,0.41,0.66,134,11,9,8,21.95,12.12,10.61,2,9,13,3,19,33.3,24.01,58.73,72.45,104.9,82.15,2,Paris FC 0-3 PSG,2026-02-07
Paris FC,0.61,2.14,-1.53,0.5,1.34,-0.84,0.11,0.04,0.07,0.61,1.38,-0.77,0,3,-3,-1.47,58.5,66.54,43.53,0.66,0.41,207,13,8,9,12.12,21.95,8.38,9,2,9,2,12,105.4,75.99,22.33,27.55,22.8,17.85,2,Paris FC 0-3 PSG,2026-02-07
Le Havre,0.52,1.02,-0.5,0.29,0.92,-0.63,0.23,0.1,0.13,0.52,1.02,-0.5,2,1,1,1.5,32.6,36.33,51.93,0.18,1.61,118,5,7,9,38.89,5.59,11.17,5,7,18,3,16,32.1,22.61,88.87,97.87,88.2,75.79,0,Montpellier 1-2 Le Havre,2026-02-07
Montpellier,1.02,0.52,0.5,0.92,0.29,0.63,0.1,0.23,-0.13,1.02,0.52,0.5,1,2,-1,-1.5,67.4,63.67,44.7,1.61,0.18,210,17,9,7,5.59,38.89,5.6,7,5,15,4,9,109.9,77.39,1.93,2.13,28.17,24.21,3,Montpellier 1-2 Le Havre,2026-02-07
Nantes,1.36,2.1,-0.74,1.27,1.34,-0.07,0.09,0.0,0.09,1.36,1.34,0.02,1,1,0,0.74,48.1,56.97,42.68,0.79,0.52,169,12,13,9,16.46,17.31,20.62,6,5,25,4,6,86.0,73.19,43.6,44.64,88.83,69.33,0,Dijon 1-1 Nantes,2026-02-07
Dijon,2.1,1.36,0.74,1.34,1.27,0.07,0.0,0.09,-0.09,1.34,1.36,-0.02,1,1,0,-0.74,51.9,43.03,40.76,0.52,0.79,155,10,9,13,17.31,16.46,9.56,5,6,14,2,10,31.5,26.81,54.07,55.36,39.3,30.67,0,Dijon 1-1 Nantes,2026-02-07
