Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Inter Kashi,1.05,1.28,-0.23,1.03,1.25,-0.22,0.02,0.03,-0.01,1.05,1.28,-0.23,1,3,-2,-1.77,38.7,34.35,36.48,0.53,0.38,82,5,6,14,11.32,36.84,21.68,2,9,14,4,11,27.4,18.41,83.0,84.93,47.77,35.58,0,Inter Kashi 1-3 Bengaluru,2026-03-22
Goa,1.54,1.04,0.5,1.41,1.01,0.4,0.13,0.03,0.1,1.54,1.04,0.5,1,1,0,-0.5,59.3,61.26,48.16,0.46,0.22,232,10,18,8,39.13,36.36,9.33,5,1,23,5,14,132.2,76.77,24.33,20.14,87.9,54.52,0,Chennaiyin 1-1 Goa,2026-03-22
Chennaiyin,1.04,1.54,-0.5,1.01,1.41,-0.4,0.03,0.13,-0.1,1.04,1.54,-0.5,1,1,0,0.5,40.7,38.74,42.5,0.22,0.46,110,5,8,18,36.36,39.13,13.37,1,5,14,8,10,40.0,23.23,96.47,79.86,73.33,45.48,0,Chennaiyin 1-1 Goa,2026-03-22
Punjab,1.63,0.54,1.09,1.62,0.5,1.12,0.02,0.04,-0.02,1.63,0.54,1.09,3,1,2,0.91,36.8,39.09,46.82,0.49,0.48,111,9,16,8,32.65,16.67,12.58,4,6,6,2,5,63.2,57.19,135.47,95.13,228.33,96.37,2,Kerala Blasters 1-3 Punjab,2026-03-21
Kerala Blasters,0.54,1.63,-1.09,0.5,1.62,-1.12,0.04,0.02,0.02,0.54,1.63,-1.09,1,3,-2,-0.91,63.2,60.91,43.05,0.48,0.49,197,11,8,16,16.67,32.65,7.18,6,4,20,4,19,47.3,42.81,6.93,4.87,8.6,3.63,4,Kerala Blasters 1-3 Punjab,2026-03-21
Mumbai City,0.97,0.85,0.12,0.9,0.72,0.18,0.06,0.14,-0.08,0.97,0.85,0.12,1,0,1,0.88,22.2,17.83,36.94,0.33,0.73,41,7,10,17,30.3,23.29,15.74,1,8,5,1,18,23.6,9.35,136.6,98.94,67.03,46.38,0,Mohun Bagan 0-1 Mumbai City,2026-03-20
Mohun Bagan,0.85,0.97,-0.12,0.72,0.9,-0.18,0.14,0.06,0.08,0.85,0.97,-0.12,0,1,-1,-0.88,77.8,82.17,52.68,0.73,0.33,361,15,17,10,23.29,30.3,5.58,8,1,46,17,6,228.9,90.65,1.47,1.06,77.5,53.62,1,Mohun Bagan 0-1 Mumbai City,2026-03-20
Odisha,1.65,0.75,0.9,1.23,0.44,0.79,0.42,0.31,0.11,1.65,0.75,0.9,4,1,3,2.1,41.8,45.64,44.98,0.71,0.68,126,11,11,12,15.49,17.65,11.21,4,5,11,4,12,66.5,48.29,44.47,70.59,99.4,66.46,2,NorthEast United 1-4 Odisha,2026-03-20
NorthEast United,0.75,1.65,-0.9,0.44,1.23,-0.79,0.31,0.42,-0.11,0.75,1.65,-0.9,1,4,-3,-2.1,58.2,54.36,46.77,0.68,0.71,167,11,12,11,17.65,15.49,7.55,5,4,28,6,9,71.2,51.71,18.53,29.41,50.17,33.54,0,NorthEast United 1-4 Odisha,2026-03-20
Jamshedpur,0.76,0.36,0.4,0.64,0.31,0.33,0.13,0.05,0.08,0.76,0.36,0.4,1,1,0,-0.4,60.1,72.76,51.08,1.0,0.14,242,16,13,5,13.0,35.71,5.74,4,2,31,7,16,129.0,89.03,27.53,34.44,100.8,78.52,1,Sporting Delhi 1-1 Jamshedpur,2026-03-19
Sporting Delhi,0.36,0.76,-0.4,0.31,0.64,-0.33,0.05,0.13,-0.08,0.36,0.76,-0.4,1,1,0,0.4,39.9,27.24,42.84,0.14,1.0,113,1,5,13,35.71,13.0,11.39,2,4,12,3,14,15.9,10.97,52.4,65.56,27.57,21.48,0,Sporting Delhi 1-1 Jamshedpur,2026-03-19
Mumbai City,3.33,1.26,2.07,2.7,0.75,1.95,0.63,0.5,0.13,3.33,1.26,2.07,2,1,1,-1.07,49.5,45.35,43.67,0.97,1.0,142,13,15,16,15.46,16.0,12.77,5,3,9,2,6,77.1,46.93,36.8,35.02,59.33,43.05,1,Inter Kashi 1-2 Mumbai City,2026-03-15
Inter Kashi,1.26,3.33,-2.07,0.75,2.7,-1.95,0.5,0.63,-0.13,1.26,3.33,-2.07,1,2,-1,1.07,50.5,54.65,45.37,1.0,0.97,171,10,16,15,16.0,15.46,15.59,3,5,29,9,7,87.2,53.07,68.27,64.98,78.5,56.95,2,Inter Kashi 1-2 Mumbai City,2026-03-15
Jamshedpur,1.29,0.51,0.78,0.37,0.46,-0.09,0.16,0.05,0.11,0.53,0.51,0.02,1,2,-1,-1.78,49.0,64.6,49.89,0.75,0.77,191,13,10,8,13.33,10.39,12.59,1,6,26,3,14,83.5,73.37,66.33,65.2,107.5,75.24,1,NorthEast United 2-1 Jamshedpur,2026-03-15
NorthEast United,0.51,1.29,-0.78,0.46,0.37,0.09,0.05,0.16,-0.11,0.51,0.53,-0.02,2,1,1,1.78,51.0,35.4,38.79,0.77,0.75,100,9,8,10,10.39,13.33,9.32,6,1,9,1,13,30.3,26.63,35.4,34.8,35.37,24.76,0,NorthEast United 2-1 Jamshedpur,2026-03-15
Mohun Bagan,1.91,1.06,0.85,1.36,1.06,0.3,0.55,0.0,0.55,1.91,1.06,0.85,0,0,0,-0.85,67.8,64.71,47.11,0.82,0.23,290,13,16,10,19.51,43.48,7.29,5,4,19,4,10,180.2,85.32,7.27,4.59,71.77,51.93,3,Bengaluru 0-0 Mohun Bagan,2026-03-14
Bengaluru,1.06,1.91,-0.85,1.06,1.36,-0.3,0.0,0.55,-0.55,1.06,1.91,-0.85,0,0,0,0.85,32.2,35.29,47.12,0.23,0.82,116,4,10,16,43.48,19.51,20.62,4,5,19,3,15,31.0,14.68,151.13,95.41,66.43,48.07,0,Bengaluru 0-0 Mohun Bagan,2026-03-14
Kerala Blasters,1.22,1.22,0.0,0.97,0.29,0.68,0.25,0.17,0.08,1.22,0.46,0.76,1,1,0,0.0,44.2,42.09,43.59,1.04,0.57,154,10,7,9,6.73,15.79,14.89,6,5,20,3,11,41.1,31.98,52.53,53.68,24.33,19.12,0,East Bengal 1-1 Kerala Blasters,2026-03-14
