Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Wil,0.98,1.26,-0.28,0.91,1.26,-0.35,0.07,0.0,0.07,0.98,1.26,-0.28,1,2,-1,-0.72,42.8,52.98,47.88,0.59,0.68,181,12,14,12,23.73,17.65,11.75,5,7,19,7,16,58.7,43.04,73.6,79.14,53.5,26.23,1,Vaduz 2-1 Wil,2025-08-31
Vaduz,1.26,0.98,0.28,1.26,0.91,0.35,0.0,0.07,-0.07,1.26,0.98,0.28,2,1,1,0.72,57.2,47.02,45.91,0.68,0.59,225,10,12,14,17.65,23.73,8.44,7,5,9,4,13,77.7,56.96,19.4,20.86,150.43,73.77,0,Vaduz 2-1 Wil,2025-08-31
Etoile Carouge,0.64,2.92,-2.28,0.64,1.97,-1.33,0.0,0.2,-0.2,0.64,2.16,-1.52,0,2,-2,0.28,39.9,27.63,38.66,0.28,1.22,99,4,5,19,17.86,15.57,12.74,1,10,9,2,12,13.2,5.33,89.07,81.22,22.93,9.35,0,Stade-Lausanne-Ouchy 2-0 Etoile Carouge,2025-08-30
Stade-Lausanne-Ouchy,2.92,0.64,2.28,1.97,0.64,1.33,0.2,0.0,0.2,2.16,0.64,1.52,2,0,2,-0.28,60.1,72.37,49.38,1.22,0.28,261,21,19,5,15.57,17.86,7.07,10,1,15,5,18,234.4,94.67,20.6,18.78,222.37,90.65,0,Stade-Lausanne-Ouchy 2-0 Etoile Carouge,2025-08-30
Aarau,2.34,0.43,1.91,2.26,0.43,1.83,0.08,0.0,0.08,2.34,0.43,1.91,1,0,1,-0.91,62.0,66.83,54.65,1.65,0.52,378,31,22,8,13.33,15.38,8.85,6,1,28,4,16,254.6,84.14,18.93,20.67,211.2,84.57,4,Rapperswil-Jona 0-1 Aarau,2025-08-29
Rapperswil-Jona,0.43,2.34,-1.91,0.43,2.26,-1.83,0.0,0.08,-0.08,0.43,2.34,-1.91,0,1,-1,0.91,38.0,33.17,45.58,0.52,1.65,157,7,8,22,15.38,13.33,18.04,1,6,15,1,10,48.0,15.86,72.67,79.33,38.53,15.43,0,Rapperswil-Jona 0-1 Aarau,2025-08-29
Bellinzona,1.79,0.82,0.97,1.38,0.82,0.56,0.41,0.0,0.41,1.79,0.82,0.97,1,3,-2,-2.97,51.1,65.22,50.69,0.77,0.7,267,21,16,10,20.78,14.29,12.47,6,7,35,6,11,153.9,83.23,75.4,62.66,120.06,63.62,3,Stade Nyonnais 3-1 Bellinzona,2025-08-29
Stade Nyonnais,0.82,1.79,-0.97,0.82,1.38,-0.56,0.0,0.41,-0.41,0.82,1.79,-0.97,3,1,2,2.97,48.9,34.78,40.58,0.7,0.77,138,9,10,16,14.29,20.78,11.43,7,6,7,1,14,31.0,16.77,44.93,37.34,68.66,36.38,1,Stade Nyonnais 3-1 Bellinzona,2025-08-29
Stade Nyonnais,0.94,0.47,0.47,0.94,0.47,0.47,0.0,0.0,0.0,0.94,0.47,0.47,1,1,0,-0.47,39.5,42.09,44.81,0.54,0.56,154,9,15,11,27.78,19.64,10.52,10,0,11,3,16,71.6,40.18,87.8,81.55,125.57,56.51,1,Etoile Carouge 1-1 Stade Nyonnais,2025-08-26
Etoile Carouge,0.47,0.94,-0.47,0.47,0.94,-0.47,0.0,0.0,0.0,0.47,0.94,-0.47,1,1,0,0.47,60.5,57.91,42.45,0.56,0.54,208,12,11,15,19.64,27.78,11.42,0,10,22,3,10,106.6,59.82,19.87,18.45,96.63,43.49,0,Etoile Carouge 1-1 Stade Nyonnais,2025-08-26
