Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Amed,2.53,1.46,1.07,2.51,1.3,1.21,0.03,0.16,-0.13,2.53,1.46,1.07,2,1,1,-0.07,65.0,50.29,45.01,1.1,0.84,225,18,15,15,13.64,17.86,9.05,2,9,15,1,5,122.7,56.57,0.87,0.63,90.27,32.57,0,Serik Spor 1-2 Amed,2025-10-20
Serik Spor,1.46,2.53,-1.07,1.3,2.51,-1.21,0.16,0.03,0.13,1.46,2.53,-1.07,1,2,-1,0.07,35.0,49.71,56.51,0.84,1.1,202,18,15,15,17.86,13.64,10.83,9,2,21,6,16,94.2,43.43,137.47,99.37,186.87,67.43,2,Serik Spor 1-2 Amed,2025-10-20
Bodrum FK,0.75,0.66,0.09,0.75,0.39,0.36,0.0,0.27,-0.27,0.75,0.66,0.09,1,1,0,-0.09,42.4,51.01,42.47,0.5,0.28,138,8,8,4,16.0,14.29,13.47,10,3,16,3,9,58.4,45.55,107.2,86.96,136.2,73.36,4,Esenler Erokspor 1-1 Bodrum FK,2025-10-19
Esenler Erokspor,0.66,0.75,-0.09,0.39,0.75,-0.36,0.27,0.0,0.27,0.66,0.75,-0.09,1,1,0,0.09,57.6,48.99,42.11,0.28,0.5,171,4,4,8,14.29,16.0,11.77,3,10,30,5,13,69.8,54.45,16.07,13.04,49.47,26.64,0,Esenler Erokspor 1-1 Bodrum FK,2025-10-19
Boluspor,0.68,1.88,-1.2,0.33,1.12,-0.79,0.35,0.0,0.35,0.68,1.12,-0.44,1,1,0,1.2,40.5,45.3,50.63,0.9,0.44,155,7,7,11,7.78,25.0,12.69,0,5,10,6,18,60.9,42.32,82.87,82.59,128.3,73.19,0,Iğdır FK 1-1 Boluspor,2025-10-19
Iğdır FK,1.88,0.68,1.2,1.12,0.33,0.79,0.0,0.35,-0.35,1.12,0.68,0.44,1,1,0,-1.2,59.5,54.7,46.77,0.44,0.9,209,9,11,7,25.0,7.78,5.9,5,0,16,2,12,83.0,57.68,17.47,17.41,47.0,26.81,1,Iğdır FK 1-1 Boluspor,2025-10-19
Sivasspor,1.37,1.02,0.35,1.27,0.95,0.32,0.1,0.06,0.04,1.37,1.02,0.35,0,0,0,-0.35,45.3,43.18,46.24,0.69,0.93,140,11,8,14,11.59,15.05,11.65,1,7,15,3,14,44.3,31.11,43.07,66.47,60.23,39.38,1,Ankara Keçiörengücü 0-0 Sivasspor,2025-10-19
Ankara Keçiörengücü,1.02,1.37,-0.35,0.95,1.27,-0.32,0.06,0.1,-0.04,1.02,1.37,-0.35,0,0,0,0.35,54.7,56.82,49.67,0.93,0.69,194,17,14,8,15.05,11.59,6.86,7,1,29,7,18,98.1,68.89,21.73,33.53,92.7,60.62,1,Ankara Keçiörengücü 0-0 Sivasspor,2025-10-19
Çorum,3.05,0.56,2.49,2.91,0.39,2.52,0.14,0.17,-0.03,3.05,0.56,2.49,4,1,3,0.51,55.2,57.71,46.32,1.09,0.5,223,13,14,8,12.84,16.0,14.88,2,4,12,3,9,118.8,71.1,27.13,29.62,130.07,81.51,1,Hatayspor 1-4 Çorum,2025-10-18
Hatayspor,0.56,3.05,-2.49,0.39,2.91,-2.52,0.17,0.14,0.03,0.56,3.05,-2.49,1,4,-3,-0.51,44.8,42.29,43.93,0.5,1.09,158,9,8,14,16.0,12.84,16.58,4,2,8,1,13,48.3,28.9,64.47,70.38,29.5,18.49,0,Hatayspor 1-4 Çorum,2025-10-18
Sakaryaspor,4.23,0.33,3.9,2.42,0.28,2.14,1.05,0.05,1.0,3.47,0.33,3.14,6,0,6,2.1,61.2,73.57,47.65,1.42,0.34,251,25,22,2,15.49,5.88,11.23,5,4,22,10,12,248.3,94.88,12.27,14.53,227.57,93.09,2,Adana Demirspor 0-6 Sakaryaspor,2025-10-18
Adana Demirspor,0.33,4.23,-3.9,0.28,2.42,-2.14,0.05,1.05,-1.0,0.33,3.47,-3.14,0,6,-6,-2.1,38.8,26.43,40.21,0.34,1.42,100,6,2,22,5.88,15.49,15.6,4,5,13,3,7,13.4,5.12,72.2,85.47,16.9,6.91,0,Adana Demirspor 0-6 Sakaryaspor,2025-10-18
Pendikspor,0.79,2.02,-1.23,0.69,1.23,-0.54,0.11,0.03,0.08,0.79,1.26,-0.47,1,1,0,1.23,60.9,62.95,45.8,0.49,0.52,178,9,10,12,20.41,23.08,6.71,3,2,19,3,16,102.3,72.25,11.07,14.17,80.53,49.85,2,Vanspor 1-1 Pendikspor,2025-10-18
Vanspor,2.02,0.79,1.23,1.23,0.69,0.54,0.03,0.11,-0.08,1.26,0.79,0.47,1,1,0,-1.23,39.1,37.05,42.02,0.52,0.49,100,9,12,10,23.08,20.41,9.83,2,3,9,3,14,39.3,27.75,67.07,85.83,81.03,50.15,1,Vanspor 1-1 Pendikspor,2025-10-18
Erzurumspor FK,0.78,0.98,-0.2,0.78,0.85,-0.07,0.0,0.13,-0.13,0.78,0.98,-0.2,1,1,0,0.2,52.1,48.38,45.15,0.39,0.24,204,3,6,8,15.38,33.33,7.5,9,6,26,5,5,32.8,35.65,48.47,60.99,64.03,44.47,0,Manisa FK 1-1 Erzurumspor FK,2025-10-18
Manisa FK,0.98,0.78,0.2,0.85,0.78,0.07,0.13,0.0,0.13,0.98,0.78,0.2,1,1,0,-0.2,47.9,51.62,43.58,0.24,0.39,163,6,8,6,33.33,15.38,10.83,6,9,11,5,14,59.2,64.35,31.0,39.01,79.97,55.53,2,Manisa FK 1-1 Erzurumspor FK,2025-10-18
Sarıyer,3.59,0.81,2.78,2.75,0.69,2.06,0.08,0.12,-0.04,2.83,0.81,2.02,3,1,2,-0.78,66.1,68.75,47.37,1.08,0.26,318,16,17,8,15.74,30.77,9.16,3,6,26,4,12,162.4,89.13,25.87,12.93,86.07,51.97,0,Ümraniyespor 1-3 Sarıyer,2025-10-17
Ümraniyespor,0.81,3.59,-2.78,0.69,2.75,-2.06,0.12,0.08,0.04,0.81,2.83,-2.02,1,3,-2,0.78,33.9,31.25,41.97,0.26,1.08,107,5,8,17,30.77,15.74,23.74,6,3,9,3,7,19.8,10.87,174.13,87.06,79.53,48.03,1,Ümraniyespor 1-3 Sarıyer,2025-10-17
Hatayspor,0.26,3.42,-3.16,0.18,2.39,-2.21,0.08,0.27,-0.19,0.26,2.66,-2.4,0,5,-5,-1.84,55.4,50.51,40.91,0.22,0.74,167,5,5,16,22.73,21.62,11.17,6,5,5,2,7,58.1,35.93,27.27,27.71,11.44,4.1,1,Bodrum FK 5-0 Hatayspor,2025-10-05
